x,y,z,predicted_x,predicted_y,predicted_z
62.0,21.5,65.0,61.99999999999985,21.500000000000128,64.9999999999999
43.0,21.5,55.0,41.074453247368915,21.522285714285804,52.6443750915752
45.0,21.5,11.0,44.99999999999994,21.500000000000117,10.965714285714311
10.0,25.4,10.0,8.745714285714277,25.4,11.445714285714281
33.0,25.4,66.0,32.32329102665315,25.4,65.8866666666666
14.0,21.5,57.0,14.188571428571416,21.580257045372274,56.78209884301558
43.0,25.4,67.0,43.00761904761903,25.377714285714287,66.78285714285705
5.0,25.4,13.0,5.165714285714276,25.4,12.794285714285738
42.0,21.5,23.0,41.81077472527461,21.50000000000009,22.76190476190479
18.0,21.5,25.0,24.379505542234224,23.141275552795793,34.22111530871142
5.0,25.4,13.0,6.983809523809521,25.39257142857143,12.603809523809531
62.0,21.5,65.0,61.99999999999985,21.50000000000012,64.9999999999999
38.0,21.5,69.0,39.11266529812644,21.738844720496974,66.0380952380953
45.0,21.5,11.0,44.38364341085267,21.50000000000012,10.540000000000022
18.0,21.5,25.0,20.4057142857143,21.64857142857151,26.19393939393937
7.0,25.4,66.0,6.999999999999993,25.4,65.99999999999993
35.0,21.5,6.0,34.754512043361785,21.50000000000011,6.827619047619032
26.0,25.4,13.0,25.376190476190516,25.362857142857145,13.004761904761931
11.0,25.4,37.0,18.103893541904217,24.258447964498313,38.63110173201782
43.0,25.4,67.0,43.01714285714284,25.4,66.96761904761895
10.0,25.4,10.0,9.710476190476179,25.4,9.891428571428554
35.0,21.5,6.0,34.892807557397425,21.522285714285818,5.807619047619034
52.0,25.4,56.0,53.737142857142835,25.38790909090909,57.96666666666662
45.0,21.5,5.0,44.931428571428505,21.50000000000011,5.195238095238085
26.0,25.4,13.0,25.188571428571464,25.362857142857145,13.00380952380955
19.0,21.5,62.0,19.410476190476214,21.566857142857224,60.232380952380844
42.0,25.4,7.0,41.93714285714275,25.4,6.97714285714285
58.00000000000001,25.4,61.0,57.9085714285712,25.4,60.90476190476174
32.0,21.5,66.0,32.20100818319048,21.544571428571516,65.23619047619042
19.0,21.5,62.0,18.411156462585062,21.5015000000001,61.43238095238089
14.0,21.5,69.0,14.022857142857125,21.507428571428676,68.672380952381
55.0,21.5,65.0,51.72797642582594,21.619373821223004,63.0979256252893
30.0,21.5,55.0,31.088981674950066,21.56099798792765,54.516093451559186
14.0,21.5,69.0,14.051428571428556,21.500000000000107,68.9428571428572
26.0,25.4,3.0,25.886730158730217,25.4,3.099047619047612
37.0,21.5,4.0,36.953323902472626,21.500000000000128,3.9999999999999893
10.0,25.4,10.0,9.794285714285703,25.4,10.3142857142857
33.0,21.5,19.0,34.80823220975317,21.927142857142936,23.17333333333336
33.0,21.5,59.0,32.734176834209585,21.502644067796698,60.66666666666668
5.0,25.4,46.99999999999999,4.99999999999999,25.4,47.143856356069556
45.0,21.5,11.0,44.99999999999994,21.50000000000012,10.99428571428574
10.0,21.5,68.0,9.99999999999998,21.50000000000011,67.99999999999987
36.0,25.4,13.0,35.57502002029512,25.346330780105202,13.438095238095258
10.0,21.5,68.0,10.238366504496517,21.507605442176974,67.9133333333332
49.0,25.4,50.0,47.691191095420145,25.059797494911948,48.65028816088396
11.0,25.4,58.00000000000001,11.000000000000027,25.4,57.99851851851829
21.0,25.4,13.0,22.738095238095216,25.4,12.760000000000028
39.0,25.4,19.0,39.06958441558455,25.4,19.177142857142897
28.0,25.4,4.0,28.382238095238076,25.4,4.199047619047607
35.0,25.4,58.00000000000001,35.142434045629045,25.196552995391706,58.676190476190264
35.0,21.5,6.0,34.69143187092477,21.50000000000011,6.6761904761904605
18.0,21.5,48.0,23.086666666666673,21.95179220779228,40.72285714285716
43.0,21.5,60.0,42.03467346938774,21.607714285714373,60.7838095238096
36.0,25.4,13.0,35.66161991008849,25.37604506581949,13.000000000000028
28.0,25.4,4.0,28.14608571428569,25.4,3.9999999999999893
43.0,25.4,67.0,42.922857142857126,25.4,66.75047619047609
36.0,25.4,13.0,35.655445356449654,25.384915900469135,13.003809523809554
43.0,21.5,60.0,41.272632308030715,21.630000000000084,62.69047619047631
35.0,21.5,6.0,34.71299618963789,21.50000000000011,6.893333333333318
11.0,25.4,37.0,15.246197829193246,24.786518864983098,39.38010935323841
62.0,21.5,65.0,61.99999999999985,21.50000000000013,64.9999999999999
22.0,25.4,5.0,21.358095238095284,25.4,5.225714285714275
21.0,25.4,13.0,22.145714285714256,25.377714285714287,13.471428571428593
18.0,21.5,25.0,19.955741022182945,21.666072639225263,26.517460317460245
46.99999999999999,25.4,45.0,34.79677791474535,24.06829182649865,43.20207068180951
45.0,25.4,17.0,44.98285714285707,25.4,17.013333333333303
43.0,21.5,60.0,39.83551445124102,21.97908191726247,64.00380952380957
5.0,25.4,13.0,5.17142857142856,25.4,13.001904761904788
38.0,25.4,5.0,37.71427817214132,25.355428571428572,5.013333333333323
38.0,25.4,5.0,37.89447613352895,25.3745306122449,4.989523809523799
22.0,25.4,5.0,22.03809523809529,25.4,4.996190476190466
5.0,25.4,46.99999999999999,5.417142857142846,25.4,46.93369906744704
42.0,21.5,23.0,41.999999999999886,21.50000000000009,23.040000000000035
28.0,25.4,4.0,28.04876066252585,25.4,3.9999999999999893
49.0,25.4,50.0,47.861816289357385,25.165893877551024,48.57968511303899
50.0,21.5,48.0,49.999999999999815,21.526476979524297,48.040871430077054
35.0,21.5,6.0,34.46328228953833,21.614191289363063,6.63333333333332
14.0,21.5,57.0,13.999999999999984,21.501644028103144,57.02857142857154
6.0,25.4,4.0,6.0142857142857,25.4,4.0228571428571325
42.0,25.4,7.0,41.869523809523734,25.384201207243457,6.946666666666658
58.00000000000001,25.4,61.0,57.999999999999766,25.4,60.99999999999983
46.0,21.5,66.0,46.06095238095244,21.50000000000011,65.82380952380944
19.0,21.5,62.0,20.28829931972792,21.564642857142942,55.35933096556791
32.0,25.4,61.0,32.77099996552309,25.31085714285714,61.234285714285605
19.0,21.5,62.0,19.18476190476194,21.500000000000092,61.68285714285702
32.0,21.5,66.0,31.218538703273797,21.59550121065384,64.92952380952374
3.0,21.5,61.0,2.999999999999993,21.50000000000011,60.99999999999983
26.0,25.4,3.0,25.289523809523857,25.39752380952381,3.1999999999999926
19.0,21.5,62.0,20.038095238095273,21.602649350649433,58.60361904761898
11.0,25.4,6.0,10.644761904761925,25.4,6.578095238095225
45.0,21.5,11.0,44.36177158092054,21.500000000000114,10.692380952380974
37.0,21.5,4.0,36.95749309539064,21.507428571428683,4.821904761904751
49.0,25.4,50.0,49.000000000000135,25.39257142857143,49.96201417214499
33.0,21.5,59.0,31.16857890230838,21.529714285714373,58.70095238095243
18.0,21.5,25.0,22.293333333333365,21.500000000000085,32.37804878048779
41.0,21.5,15.0,40.0967564356103,21.78419669937563,17.284692072206738
36.0,25.4,13.0,35.67385800532659,25.39716801015822,13.000000000000028
11.0,25.4,58.00000000000001,11.000000000000027,25.4,57.99851851851829
19.0,21.5,62.0,19.274285714285746,21.53342857142866,59.98380952380943
32.0,25.4,61.0,34.49227251442108,24.83221533305405,61.625714285714196
46.99999999999999,25.4,45.0,39.562649668791465,24.968467699054507,37.708162853552906
49.0,25.4,50.0,48.99619047619061,25.385257290633753,49.80446123997413
18.0,21.5,37.0,19.4466666666667,21.808285714285795,33.640096618357475
52.0,25.4,56.0,52.000000000000114,25.4,55.99999999999994
42.0,21.5,46.99999999999999,34.64952380952385,21.50000000000009,45.8504761904763
50.0,21.5,62.0,50.019047619047434,21.50000000000012,61.98952380952367
35.0,25.4,58.00000000000001,34.95031907462784,25.27232142857143,54.94333333333317
35.0,21.5,6.0,34.783029588825734,21.50742857142868,6.260952380952367
6.0,25.4,4.0,6.0219047619047466,25.4,4.011428571428561
11.0,25.4,6.0,10.571428571428589,25.4,6.566666666666652
5.0,25.4,60.0,5.072380952380942,25.36285714285714,60.2285714285715
62.0,21.5,65.0,61.99999999999985,21.500000000000114,64.9999999999999
49.0,25.4,50.0,48.02943533697642,25.143185334227592,47.73760257979581
62.0,21.5,65.0,59.201904761904714,21.500000000000128,63.266666666666616
36.0,25.4,13.0,35.90745766928975,25.397395176252317,12.98476190476193
39.0,25.4,19.0,39.07857892317061,25.4,19.040000000000045
49.0,25.4,50.0,48.77142857142871,25.39257142857143,50.09344274357357
26.0,25.4,3.0,25.22270476190482,25.39752380952381,4.152380952380945
46.99999999999999,25.4,45.0,39.26270597026001,24.13921025345625,41.36110621957747
18.0,21.5,37.0,21.020856198312377,23.06726323934733,42.1210265730251
5.0,25.4,13.0,5.521904761904752,25.4,13.166666666666687
33.0,21.5,59.0,33.10256956448271,21.578000000000088,59.275238095238144
5.0,25.4,13.0,5.902857142857132,25.4,12.38857142857145
33.0,21.5,59.0,32.948886099890814,21.50000000000009,60.08000000000005
28.0,25.4,4.0,28.197840637729996,25.39257142857143,4.567619047619037
30.0,21.5,55.0,26.718709580274815,21.57057142857152,52.208571428571474
45.0,21.5,5.0,44.99999999999994,21.50000000000011,5.003809523809514
38.0,25.4,5.0,37.864632264896194,25.4,4.99999999999999
49.0,25.4,50.0,48.88952380952395,25.3828083501006,50.08476104165182
45.0,21.5,5.0,44.99999999999994,21.500000000000114,5.142857142857133
36.0,25.4,13.0,35.670803818134466,25.39716801015822,12.971428571428598
41.0,21.5,15.0,40.88345280596217,21.50903537214452,15.133061224489827
43.0,21.5,55.0,42.3798555840761,22.01237849624068,52.77191458178308
19.0,21.5,62.0,19.348571428571464,21.540857142857234,60.55619047619041
14.0,25.4,28.0,14.71142857142857,25.330357142857142,29.681523809523807
33.0,21.5,59.0,32.932098407751845,21.703215496368124,59.759047619047664
33.0,25.4,66.0,32.55695892729887,25.385142857142856,65.0209523809523
42.0,21.5,46.99999999999999,40.810833333333306,21.51485714285723,44.16191053083163
33.0,21.5,19.0,32.99329143638118,23.19949418058574,38.53485500006659
55.0,21.5,65.0,55.028571428571546,21.50000000000012,64.96857142857134
33.0,25.4,66.0,31.858050246959092,25.10657142857144,64.375238095238
33.0,21.5,10.0,33.55539551525944,21.501500000000114,9.374285714285698
45.0,25.4,17.0,44.98285714285707,25.4,16.999999999999968
14.0,21.5,69.0,13.94476190476189,21.500000000000107,68.63809523809529
26.0,25.4,3.0,25.619047619047677,25.4,3.255238095238087
50.0,21.5,62.0,50.45333333333319,21.500000000000128,61.44857142857131
22.0,25.4,5.0,22.350476190476243,25.4,4.75047619047618
46.99999999999999,25.4,45.0,34.334328833250844,23.952414577314197,43.07967661289208
42.0,25.4,7.0,41.41275542283025,25.377714285714287,6.97714285714285
62.0,21.5,65.0,61.99999999999985,21.50000000000013,64.9999999999999
55.0,21.5,65.0,54.910476190476324,21.522285714285832,64.85904761904753
26.0,25.4,13.0,22.617142857142905,25.4,13.705714285714299
35.0,21.5,6.0,34.93613570837779,21.500000000000107,5.784761904761891
43.0,21.5,60.0,41.652513082737265,21.500000000000085,58.82209651645902
41.0,25.4,7.0,41.03971436461918,25.4,6.950476190476182
39.0,25.4,19.0,33.5941450154517,25.180713350944927,19.675238095238136
35.0,21.5,6.0,34.7479932765111,21.500000000000107,6.420952380952366
58.00000000000001,25.4,61.0,57.999999999999766,25.4,60.99999999999983
32.0,25.4,61.0,35.73087251016363,25.4,61.49333333333319
6.0,25.4,4.0,6.119047619047604,25.4,4.12095238095237
36.0,25.4,13.0,35.072997759555626,25.352509278100804,13.375050470111026
62.0,21.5,65.0,61.99999999999985,21.500000000000114,64.9999999999999
49.0,25.4,50.0,48.699047619047754,25.38717263581489,49.984999136889904
26.0,25.4,3.0,25.186666666666717,25.39752380952381,3.520952380952372
10.0,21.5,68.0,9.99999999999998,21.50000000000011,67.99999999999987
39.0,25.4,19.0,38.68223311103486,25.4,19.7971428571429
18.0,21.5,48.0,18.44476190476193,21.676215456674555,43.29539876737471
19.0,21.5,62.0,22.700952380952405,21.663624060150457,58.72380952380942
26.0,25.4,3.0,25.57428571428577,25.4,3.1695238095238016
7.0,25.4,66.0,6.999999999999993,25.267416149068325,65.84571428571421
28.0,25.4,4.0,28.209483494872853,25.4,5.4742857142857035
50.0,21.5,62.0,50.05333333333316,21.500000000000117,61.99999999999985
58.00000000000001,25.4,61.0,57.996190476190236,25.4,61.00857142857126
38.0,21.5,69.0,38.25677465524082,21.500000000000085,68.09142857142862
11.0,25.4,37.0,15.365714285714313,23.21600000000005,40.00872360248446
30.0,21.5,55.0,30.88745440554816,21.536867268973403,55.099047619047745
5.0,25.4,46.99999999999999,5.096190476190465,25.4,47.216891957160755
43.0,21.5,55.0,43.06496439044824,21.933573225715605,54.260383865957245
18.0,21.5,48.0,18.450476190476202,21.563142857142942,45.088571428571356
21.0,25.4,13.0,20.52952380952377,25.355428571428572,13.302857142857166
41.0,21.5,15.0,40.76354649418837,21.582952380952477,14.86476190476193
50.0,21.5,48.0,49.98857142857125,21.50749285254017,47.82112782897741
11.0,25.4,58.00000000000001,11.000000000000027,25.4,57.99851851851829
3.0,21.5,61.0,3.073333333333326,21.50000000000011,60.99999999999983
52.0,25.4,56.0,52.685714285714354,25.4,56.43999999999993
58.00000000000001,25.4,61.0,57.45999999999979,25.4,61.8771428571427
14.0,25.4,68.0,14.334285714285711,25.33314285714286,67.31238095238085
14.0,21.5,69.0,14.019047619047607,21.50000000000011,68.90571428571435
26.0,25.4,13.0,24.895238095238135,25.366571428571426,13.202857142857166
7.0,25.4,66.0,6.999999999999993,25.4,65.99999999999993
41.0,21.5,40.0,35.20340621528246,21.638318838134218,42.62228041908282
30.0,21.5,55.0,32.83131652661067,21.6522857142858,55.06095238095246
42.0,21.5,46.99999999999999,41.403030303030306,21.607714285714373,44.611662316455934
11.0,25.4,6.0,10.967619047619072,25.4,6.090476190476176
30.0,25.4,15.0,31.082186665215616,25.306263157894737,16.209523809523837
11.0,25.4,58.00000000000001,11.000000000000027,25.4,57.99851851851829
14.0,25.4,68.0,14.620952380952371,25.385885714285717,67.09523809523797
30.0,21.5,55.0,27.35114519656573,21.50742857142866,57.405714285714325
43.0,25.4,67.0,42.94685159500691,25.39257142857143,66.95714285714277
33.0,21.5,10.0,33.21889800567601,21.54582949308766,12.121904761904752
43.0,21.5,55.0,41.90579920886216,21.63298954703841,53.35809523809537
50.0,21.5,48.0,49.999999999999815,21.510050420168163,47.90254640767108
58.00000000000001,25.4,61.0,57.96380952380929,25.4,60.99999999999983
45.0,25.4,17.0,44.939999999999934,25.4,16.988571428571397
18.0,21.5,48.0,31.359150088522835,22.86161804076851,44.154678480838506
35.0,25.4,58.00000000000001,34.5982121477306,25.318285714285715,57.90495238095216
14.0,21.5,69.0,14.009523809523795,21.500000000000107,68.98952380952387
55.0,21.5,55.0,54.935238095238226,21.500000000000117,55.117142857142994
38.0,21.5,69.0,38.820164070808715,21.544571428571516,66.87238095238102
14.0,25.4,68.0,14.749523809523806,25.174267281105998,67.69142857142847
30.0,21.5,55.0,36.27687284426356,22.632857142857198,51.67716450694804
36.0,25.4,13.0,36.166634649238325,25.38514285714286,13.592380952380969
32.0,21.5,66.0,32.31160452413315,21.65971428571437,64.77047619047613
11.0,25.4,6.0,10.87238095238098,25.4,6.0152380952380815
18.0,21.5,25.0,21.828571428571458,21.97542857142865,26.847619047619055
33.0,21.5,10.0,34.353152168294756,21.635214285714394,13.555238095238083
33.0,21.5,59.0,32.777526357852146,21.55942857142866,59.93047619047623
30.0,25.4,15.0,30.00531901326352,25.355428571428572,15.219047619047648
11.0,25.4,58.00000000000001,11.000000000000027,25.4,57.99851851851829
14.0,21.5,57.0,13.89714285714284,21.501644028103144,57.01802328042339
33.0,25.4,66.0,35.399587133321575,25.377714285714287,64.16476190476179
5.0,25.4,60.0,5.066666666666657,25.4,60.00000000000013
11.0,25.4,6.0,16.73210463299123,25.147833627891544,8.101171826109903
29.000000000000004,25.4,11.0,25.25047619047622,25.366571428571426,10.29904761904763
35.0,25.4,58.00000000000001,32.28186962393155,25.377714285714287,55.8352380952379
37.0,21.5,4.0,36.953323902472626,21.500000000000128,4.019999999999989
43.0,25.4,67.0,42.9525658807212,25.390507482993197,66.9999999999999
36.0,25.4,13.0,35.66161991008849,25.37604506581949,13.000000000000028
11.0,25.4,58.00000000000001,11.000000000000027,25.4,57.96857142857119
5.0,25.4,46.99999999999999,5.228571428571417,25.288571428571426,48.87569188196257
33.0,21.5,59.0,32.94303378190151,21.818358353510973,58.21238095238092
6.0,25.4,20.0,6.001904761904748,25.4,19.99999999999996
30.0,21.5,55.0,35.17622695020324,21.566857142857224,37.60185360659935
43.0,21.5,60.0,42.38761904761905,21.514857142857235,60.732380952381064
33.0,21.5,59.0,32.51269681595174,21.537142857142946,59.69714285714289
43.0,21.5,60.0,41.89996393246121,21.59657142857151,61.47809523809534
26.0,25.4,3.0,25.81610158730165,25.39752380952381,3.170476190476183
58.00000000000001,25.4,61.0,57.9885714285712,25.4,60.97142857142841
36.0,25.4,13.0,35.66161991008849,25.37604506581949,13.000000000000028
33.0,21.5,59.0,32.85837903553196,21.50000000000009,59.54285714285719
30.0,21.5,55.0,31.417253059073445,21.50000000000009,54.91142857142861
11.0,25.4,37.0,15.443492063492076,24.819925465838516,34.997333333333344
58.00000000000001,25.4,61.0,55.38871758236985,25.246031602729072,59.91141501327008
18.0,21.5,37.0,18.11238095238097,21.500000000000085,36.59047619047619
55.0,21.5,55.0,54.985714285714415,21.50000000000012,55.2961904761906
33.0,21.5,19.0,33.40361194782512,21.75734693877559,21.576190476190515
33.0,25.4,66.0,32.945675234017536,25.296,65.14304761904756
35.0,21.5,6.0,34.8899985490446,21.500000000000107,6.039999999999985
5.0,25.4,13.0,5.237142857142846,25.4,12.900000000000029
18.0,21.5,48.0,20.67167359649576,21.78600000000008,47.51486695198558
14.0,21.5,69.0,14.14285714285713,21.500000000000107,68.65428571428578
14.0,21.5,69.0,13.999999999999984,21.50000000000011,68.9828571428572
5.0,25.4,60.0,4.99999999999999,25.4,60.00000000000013
30.0,21.5,55.0,30.214419036376565,21.505583566760127,55.28190476190488
14.0,21.5,69.0,14.108571428571418,21.500000000000107,68.83619047619052
10.0,21.5,68.0,10.251428571428551,21.50000000000011,67.93142857142844
35.0,25.4,58.00000000000001,34.4456971954298,25.28114285714286,57.39999999999979
11.0,25.4,37.0,12.494010885886636,25.15169405891239,38.182378164051
46.0,21.5,66.0,46.78236024844727,21.53240952380963,65.01282051282044
14.0,25.4,28.0,14.142857142857139,25.006324812030076,28.94571428571428
11.0,25.4,58.00000000000001,11.000000000000027,25.39442857142857,57.99851851851829
36.0,25.4,13.0,36.32976793970673,25.4,12.756190476190506
33.0,21.5,19.0,26.18306555648266,21.80992796282529,43.89379009439878
