x,y,z,predicted_x,predicted_y,predicted_z
42.0,21.5,46.99999999999999,41.17563828137117,21.555714285714373,45.04159247533782
11.0,25.4,6.0,11.133333333333361,25.4,6.026666666666653
30.0,25.4,15.0,31.04700134622987,25.369448179271707,17.03904761904765
11.0,25.4,58.00000000000001,11.000000000000027,25.399477678571426,57.999999999999766
14.0,25.4,68.0,14.62666666666666,25.338380160967898,67.05047619047606
30.0,21.5,55.0,27.225763197133382,21.52228571428581,57.64380952380957
43.0,25.4,67.0,42.996190476190456,25.4,66.94285714285705
33.0,21.5,10.0,33.04178714610552,21.570589285714384,11.453333333333322
43.0,21.5,55.0,40.951397110885324,21.626285714285803,52.964260112647345
50.0,21.5,48.0,49.94218888510039,21.500000000000103,47.86685192948602
58.00000000000001,25.4,61.0,57.999999999999766,25.39891289198606,61.00571428571411
45.0,25.4,17.0,44.992380952380884,25.4,17.00380952380949
18.0,21.5,48.0,31.353646241227235,22.96633853673028,44.86346334179481
35.0,25.4,58.00000000000001,34.5638208126319,25.310857142857145,58.12761904761883
14.0,21.5,69.0,13.999999999999986,21.500000000000114,68.65333333333338
55.0,21.5,55.0,54.945714285714416,21.50000000000012,55.07333333333347
38.0,21.5,69.0,39.19964596594025,21.51485714285723,67.22571428571437
14.0,25.4,68.0,14.357142857142845,25.157828571428574,67.70476190476181
30.0,21.5,55.0,37.110181449755956,22.70648739495804,51.5103241302695
36.0,25.4,13.0,36.18761626076487,25.33314285714286,13.666666666666686
32.0,21.5,66.0,32.33890797525461,21.72285714285723,64.5028571428571
11.0,25.4,6.0,10.836190476190502,25.4,6.005714285714271
18.0,21.5,25.0,21.829523809523803,22.098000000000074,26.96571428571428
33.0,21.5,10.0,34.38478357088312,21.52228571428582,16.135238095238094
33.0,21.5,59.0,32.860346913522584,21.50000000000009,59.89538160469673
30.0,25.4,15.0,30.186061794065104,25.35542857142857,15.460952380952406
11.0,25.4,58.00000000000001,11.000000000000027,25.399477678571426,57.999999999999766
14.0,21.5,57.0,13.92666666666665,21.524857142857243,57.02406752174566
33.0,25.4,66.0,36.01132760839934,25.3909815280154,63.94095238095226
5.0,25.4,60.0,5.020952380952371,25.4,60.09428571428583
11.0,25.4,6.0,16.00608242158502,25.138878996085644,8.42779327866412
29.000000000000004,25.4,11.0,25.302197802197828,25.33314285714286,11.595238095238107
35.0,25.4,58.00000000000001,32.11007246156436,25.4,56.645714285714085
37.0,21.5,4.0,36.953976428565376,21.500000000000117,4.019999999999989
43.0,25.4,67.0,43.01142857142855,25.39891289198606,66.9999999999999
36.0,25.4,13.0,35.67469533108711,25.38939697079418,13.000000000000028
11.0,25.4,58.00000000000001,11.000000000000027,25.399477678571426,57.999999999999766
5.0,25.4,46.99999999999999,5.287619047619038,25.325714285714287,48.3953420441349
33.0,21.5,59.0,32.78855490064517,21.70057142857151,58.21333333333333
6.0,25.4,20.0,5.991428571428558,25.4,20.00952380952377
30.0,21.5,55.0,35.7803034447822,21.663428571428653,37.183350702143386
43.0,21.5,60.0,42.7925714285714,21.53714285714295,60.473333333333436
33.0,21.5,59.0,32.58969827314983,21.537142857142946,59.341904761904786
43.0,21.5,60.0,41.60575129186524,21.615142857142942,60.96571428571438
26.0,25.4,3.0,25.76442208462338,25.391049223057646,3.1542857142857064
58.00000000000001,25.4,61.0,57.93142857142834,25.4,60.99999999999983
